Dependents,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Gender_Male,Married_Yes,Education_Not Graduate,Self_Employed_Yes,Property_Area_Semiurban,Property_Area_Urban,TotalIncome,TotalIncomeByPerson,Cuota,%Cuota,log_ApplicantIncome,log_TotalIncome,Loan_Status
0.0,0.10755898294109381,0.0,0.12590448625180894,0.7297297297297298,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.05190303030303031,0.08227101460673354,0.056456846203763796,0.05481692871072586,0.3927598585381449,0.2686465865794774,1
0.0,0.1318207238156095,0.0,0.08972503617945007,0.7297297297297298,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0658909090909091,0.09877240521352428,0.04023361453601558,0.032850015192801084,0.4396191702321919,0.31271845638548923,0
0.0,0.09704696349806277,0.0,0.08827785817655572,0.7297297297297298,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.045842424242424254,0.07512136529703219,0.039584685269305656,0.041737151973053915,0.37006132427662886,0.24729828224900752,0
0.0,0.03788531807268394,0.04442364461084311,0.059334298118668596,0.7297297297297298,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.05660606060606062,0.08781914247106179,0.026606099935107073,0.024201171076411555,0.19794869551702865,0.28421031407109787,0
0.6666666666666666,0.05398973185940753,0.030119759041927666,0.16787264833574528,0.7297297297297298,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.05144242424242425,0.013777374219794521,0.07527579493835172,0.07351762873141521,0.2548676748042733,0.26707723613656187,1
0.0,0.20199896561728486,0.0,0.1866859623733719,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.10635151515151516,0.14650346400509057,0.08371187540558078,0.04777356294409395,0.5454833378280228,0.4122852584304715,0
0.3333333333333333,0.09675262695365788,0.021911824705402358,0.13892908827785816,0.10810810810810811,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.06780606060606062,0.04041696754774178,0.28617780661907855,0.23406857442396722,0.3694015236767285,0.31827112058788165,0
0.0,0.2016625809951079,0.0,0.19536903039073802,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.10615757575757577,0.14627467522718013,0.08760545100584036,0.05017510848755457,0.5450523275259296,0.41187988692090016,0
0.0,0.39487349835801877,0.0,0.2575976845151953,0.7297297297297298,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.21755151515151516,0.2776852295394911,0.1155094094743673,0.03485077961564446,0.7276605171790655,0.5836255671061035,1
0.6666666666666666,0.09465022306505166,0.011615907072743419,0.18234442836468884,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.05619393939393941,0.015645815906063138,0.08176508760545101,0.07539521403837697,0.3646478834582001,0.2828788169402996,0
0.6666666666666666,0.06551090516896957,0.055919552643578854,0.16787264833574528,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.08414545454545455,0.0266372101115107,0.07527579493835172,0.051766713759321466,0.2900595489304849,0.361824311160333,0
0.0,0.25481135129907295,0.0,0.1085383502170767,0.7297297297297298,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.13680000000000003,0.1824233021370302,0.048669695003244653,0.021079813076485612,0.6067222396501735,0.46988134361820677,0
0.0,0.08375977092207149,0.01591187270501836,0.1345875542691751,0.7297297297297298,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.05425454545454546,0.08504507853889767,0.060350421804023356,0.056904333013943646,0.33880083550569706,0.2765310220942885,0
1.0,0.1295501276159148,0.0,0.04486251808972504,0.32432432432432434,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.06458181818181818,0.009158700765727439,0.046073977936404935,0.03830764798663167,0.43551875292304354,0.3088619537765944,0
0.6666666666666666,0.09734130004246763,0.04103967168262654,0.20405209840810418,0.7297297297297298,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.08746666666666668,0.027943212718749475,0.09149902660609995,0.06138896899322915,0.3707197406093048,0.3699422711125946,1
0.0,0.08367567476652724,0.052511579907360745,0.20839363241678724,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.09117575757575759,0.12860074213359837,0.09344581440622972,0.06071848343768186,0.3385927258648591,0.3787519850206693,0
0.6666666666666666,0.18358190755309445,0.0,0.17510853835021706,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.09573333333333335,0.031193919938227028,0.07852044127190136,0.04876629766138631,0.5209686972294421,0.3892288794581127,0
0.3333333333333333,0.6577160325115674,0.05399956800345597,0.11143270622286541,0.7297297297297298,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.4236363636363637,0.2503020726833349,0.04996755353666451,0.004569739970135802,0.8751878020211614,0.7597534702692861,0
0.0,0.06134814546952927,0.05524755801953585,0.18523878437047755,0.7297297297297298,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.08106666666666668,0.11667512708501647,0.08306294613887086,0.05895461527456786,0.27779467515298606,0.3540941121165173,0
0.0,0.10797946371881506,0.10238318093455252,0.17800289435600578,0.32432432432432434,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.15556363636363635,0.2045586163998656,0.16547696301103182,0.07017288136104936,0.3936345227801419,0.5004834968565715,1
0.3333333333333333,0.06622572249109569,0.0,0.21852387843704774,0.7297297297297298,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.028072727272727277,0.01698041711054073,0.09798831927319922,0.13329272601611963,0.29211824763353933,0.17399167568759166,1
0.3333333333333333,0.11046030030737039,0.0,0.12445730824891461,0.7297297297297298,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.05357575757575758,0.03202327925815239,0.05580791693705387,0.053055112647843246,0.3987460036943147,0.27427664388132467,0
0.3333333333333333,0.10196658859740129,0.049895600835193316,0.22141823444283645,0.7297297297297298,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.09907878787878789,0.05886306276677129,0.09928617780661908,0.060478941356038395,0.3808888853690755,0.3966893919404746,0
1.0,0.9577711154934461,0.0,0.5224312590448625,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5420848484848485,0.14998534321891513,0.23426346528228426,0.029410052129458606,0.9870305820513905,0.8275669165920836,0
0.6666666666666666,0.09633214617593663,0.08399932800537596,0.11432706222865412,0.7297297297297298,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.13027878787878788,0.0447782536266596,0.051265412070084365,0.02346210746631252,0.36845653853970184,0.4584565188592622,0
0.3333333333333333,0.10057900203092118,0.04199966400268798,0.256150506512301,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.09030303030303032,0.05368671666654751,0.11486048020765735,0.07560621787420521,0.37787259076864776,0.376702642357027,0
0.3333333333333333,0.37035946901687034,0.043991648066815464,0.25036179450072354,0.32432432432432434,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.2478545454545455,0.14661785839404579,0.23036988968202468,0.06477419275666127,0.7095842587457812,0.6170778087953304,0
0.3333333333333333,0.11109102147395225,0.0,0.150506512301013,0.32432432432432434,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.05393939393939394,0.032237768737443426,0.14081765087605452,0.13350119355617998,0.4000323669937065,0.27548648742798587,0
0.6666666666666666,0.307287352358684,0.0,0.34298118668596234,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.16705454545454546,0.059239610963748884,0.1537962362102531,0.06097837867664462,0.6576390589674186,0.5177693588442382,0
0.0,0.16125437825609648,0.01991984064127487,0.16787264833574528,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.10298181818181819,0.14252825898889662,0.07527579493835172,0.04391956241420724,0.48842696275763764,0.4051614834109314,0
0.6666666666666666,0.1548630704347336,0.033287733698130414,0.20405209840810418,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.1128,0.037905057423600036,0.09149902660609995,0.04988672730375937,0.4784549579048396,0.42545632117289944,0
0.0,0.04646312593819729,0.1599827201382389,0.08827785817655572,0.32432432432432434,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.17827878787878787,0.2313555020126263,0.08500973393900066,0.03025040283273885,0.22954398594900738,0.533729762727857,1
1.0,0.0,1.0,0.49348769898697536,0.32432432432432434,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2850350690298641,0.44841012329656066,0.031334959390738854,0.0,1.0,1
0.6666666666666666,0.16714110914419386,0.08800729594163247,0.3285094066570188,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.17515151515151517,0.06242358812300257,0.1473069435431538,0.05580288118888838,0.4973395507306071,0.5293689458648689,0
0.0,0.2091891869163181,0.05399956800345597,0.3704775687409551,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.16504242424242427,0.21574066792023852,0.16612589227774174,0.06685081882711233,0.5545574021754742,0.5148146974985259,1
1.0,0.15683933009002343,0.0,0.12445730824891461,0.7297297297297298,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.08031515151515152,0.013798823167723625,0.05580791693705387,0.039426305220219206,0.4815723835944907,0.3521760687661244,1
1.0,0.04398228934964196,0.018095855233158136,0.12301013024602024,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.03352727272727274,0.0,0.03990914990266062,0.05066688485436674,0.2207283954700041,0.19848913643784227,0
1.0,0.3423554492206356,0.0,0.25470332850940663,0.7297297297297298,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1872727272727273,0.04534307592212601,0.11421155094094744,0.03988280248876771,0.6875741537326694,0.5459237544473723,0
0.0,0.307287352358684,0.0,0.39218523878437045,0.7297297297297298,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.16705454545454546,0.21811435149105937,0.1758598312783907,0.0701938502266527,0.6576390589674186,0.5177693588442382,0
0.0,0.11277294458483722,0.07598339213286294,0.25036179450072354,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1316606060606061,0.17636039952240345,0.11226476314081765,0.05411052920010384,0.4034371123700047,0.4609145916219033,0
0.0,0.3491251897419476,0.0,0.25904486251808967,0.32432432432432434,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1911757575757576,0.24656995574367077,0.2381570408825438,0.08534321700058002,0.6930380951170694,0.5510626714441313,0
0.0,0.07459328996774842,0.05407156742746058,0.16353111432706222,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.08751515151515152,0.12428235395053873,0.07332900713822194,0.048844416945826766,0.31526340072933934,0.37005914344990165,0
0.6666666666666666,0.11142740609612925,0.0058079535363717094,0.14327062228654122,0.7297297297297298,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.06000000000000001,0.017142475828227293,0.06424399740428294,0.05657622615093909,0.4007162775381543,0.29495300011782,0
0.0,0.07778894387842986,0.04199966400268798,0.13892908827785816,0.7297297297297298,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.07716363636363636,0.11207075292956879,0.06229720960415316,0.04557813898654054,0.3236710339242084,0.34399410758022064,0
0.0,0.11563221387334166,0.0,0.14616497829232994,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.056557575757575765,0.08776194527658418,0.06554185593770279,0.06011534815049662,0.40914173194566494,0.2840539787475209,0
0.0,0.8048422566362302,0.0,0.9276410998552822,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.45391515151515155,0.5565215526178442,0.3105126541207009,0.048902013442682225,0.934993409948838,0.7786251931423114,0
0.6666666666666666,0.16890712841062308,0.049991600067199465,0.25470332850940663,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.137769696969697,0.047723909142256576,0.11421155094094744,0.05294617747777383,0.49996470679239247,0.4715430571360799,1
0.0,0.12097231975040146,0.03998368013055895,0.14471780028943557,0.7297297297297298,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.10002424242424245,0.13903923012576236,0.06489292667099286,0.038516494312252667,0.4195259864498473,0.39876406611737325,0
0.0,0.2091891869163181,0.0,0.2127351664254703,0.7297297297297298,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.11049696969696972,0.1513938241329263,0.0953926022063595,0.05302542672898766,0.5545574021754742,0.42081954901381025,0
0.6666666666666666,0.062020914713883254,0.11039911680706554,0.24167872648335742,0.7297297297297298,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.13716363636363638,0.04748558749859985,0.10837118754055808,0.050289653282154755,0.2798096376247825,0.4705055830134057,0
0.0,0.055545510736976125,0.03839969280245758,0.17800289435600578,0.7297297297297298,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.060703030303030314,0.09265230540441992,0.07981829980532122,0.06985562997448191,0.25985668861190714,0.2971302124407793,0
0.0,0.2582592936763871,0.0,0.17221418234442834,0.7297297297297298,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.1387878787878788,0.18476838711061225,0.0772225827384815,0.03463956727481305,0.610333562801074,0.4732778459990592,0
0.0,0.15696547432333982,0.0,0.21562952243125902,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0803878787878788,0.11587436636232994,0.07105775470473719,0.05055320986073025,0.4817703207356363,0.35236223154997637,0
0.0,0.08304495359994538,0.08198334413324694,0.06801736613603473,0.32432432432432434,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.12058181818181819,0.16329084058426935,0.06683971447112264,0.033728728131054556,0.33702748906964963,0.4406057907393923,0
0.0,0.6587672344558706,0.0,0.14616497829232994,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.36969696969696975,0.457170025810234,0.06554185593770279,0.009185891809302734,0.8756581839055628,0.7228195429406306,0
1.0,0.0808164054780228,0.039935680514555885,0.08827785817655572,0.32432432432432434,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.07682424242424243,0.012769273667126626,0.08500973393900066,0.06287785657264117,0.3314336115845786,0.34309929200182454,1
0.0,0.19691114820685784,0.13499892000863994,0.2575976845151953,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.2397818181818182,0.30391014320747567,0.1155094094743673,0.03156978808214766,0.5389002155300169,0.6085300014825252,0
0.3333333333333333,0.21192231197150618,0.04809561523507812,0.34876989869753977,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.1606545454545455,0.0951832812600542,0.15639195327709282,0.06427953736694299,0.5579389361348874,0.5082669498318837,0
0.3333333333333333,0.08523145364409584,0.024719802241582066,0.13169319826338638,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.064,0.03817197766449555,0.05905256327060351,0.049632541466705885,0.3424205910548279,0.3071316444694836,0
0.3333333333333333,0.23475441820176968,0.0,0.18523878437047755,0.32432432432432434,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.12523636363636365,0.07429200597710682,0.1719662556781311,0.08795448622978877,0.5848487005738123,0.44930895935733073,0
0.0,0.07114534759043423,0.0,0.07380607814761216,0.32432432432432434,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.030909090909090914,0.057504629397928025,0.07203114860480207,0.09405603380674674,0.3059320371553622,0.18698374730205325,0
0.0,0.24211283181189142,0.0,0.17510853835021706,0.7297297297297298,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.12947878787878792,0.17378652577091094,0.07852044127190136,0.0375891377047377,0.5930517114078113,0.4570240113379005,0
0.0,0.08666108828834806,0.0,0.1606367583212735,0.7297297297297298,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03985454545454546,0.06805751177904723,0.07203114860480207,0.08212818626240327,0.3458973933516063,0.22457175086753312,0
0.0,0.09061360759892775,0.0,0.08972503617945007,0.7297297297297298,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04213333333333334,0.07074577991949495,0.04023361453601558,0.04472967492267786,0.3553139812843913,0.23342818990573821,1
0.3333333333333333,0.1505741665019769,0.0,0.10419681620839363,0.7297297297297298,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07670303030303031,0.04566481014106258,0.046722907203114866,0.034020988294066,0.47158103239249227,0.3427790564447384,1
0.0,0.2652392745865597,0.19999040007679939,0.24023154848046308,0.5945945945945945,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3448242424242425,0.4278278650432196,0.13043478260869568,0.02457792004594334,0.6175194861638431,0.7040954671693913,0
0.3333333333333333,0.05760586654781022,0.0,0.16931982633863962,0.7297297297297298,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.023103030303030306,0.014049060893563173,0.07592472420506165,0.1131259742137331,0.26634400546419146,0.14975062296678443,0
0.0,0.09031927105452286,0.07250341997264022,0.18523878437047755,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.11520000000000001,0.15694195199725455,0.08306294613887086,0.04425793134776502,0.35462240055805916,0.43021205060207457,0
0.3333333333333333,0.46147765354906356,0.0,0.7047756874095513,0.7297297297297298,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.2559515151515152,0.1513938241329263,0.3160285528877353,0.08765734950943856,0.7720873152812984,0.6254096222079699,0
0.6666666666666666,0.29109884241641615,0.1719826241390069,0.6816208393632417,0.7297297297297298,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.33144242424242426,0.12388197358919546,0.3056456846203764,0.06603189941103595,0.6427939241907485,0.6935076576354704,0
0.0,0.06113790508066866,0.07231142150862793,0.25904486251808967,0.7297297297297298,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.09818181818181819,0.13686573673561314,0.11615833874107721,0.07161737032748615,0.2771623369844223,0.3947075389074133,0
0.6666666666666666,0.0808164054780228,0.03847169222646219,0.16931982633863962,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.07534545454545455,0.023176779845615243,0.07592472420506165,0.05684767907599395,0.3314336115845786,0.33916847828502217,1
0.0,0.15662908970116282,0.0,0.12301013024602024,0.7297297297297298,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0801939393939394,0.1156455775844195,0.05515898767034393,0.038998309264136846,0.48124221067936146,0.3518655362976997,0
0.0,0.04793480866022164,0.0,0.08827785817655572,0.7297297297297298,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.01752727272727273,0.041718203722107425,0.039584685269305656,0.0673281778481758,0.23465889611759128,0.11995031298719905,0
0.6666666666666666,0.1191642524062001,0.0,0.12590448625180894,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.05859393939393941,0.016589569614943716,0.056456846203763796,0.05048881406749944,0.4160483935772392,0.2905497952931917,0
0.3333333333333333,0.06168453009170627,0.05699954400364797,0.16931982633863962,0.7297297297297298,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.08303030303030304,0.04939692708072668,0.07592472420506165,0.05277390357642956,0.27880377353650276,0.3590477242505492,0
0.3333333333333333,0.08956240565462464,0.042695658434732525,0.18958031837916062,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.08465454545454547,0.05035498008822667,0.08500973393900066,0.058388580453310863,0.3528370203053828,0.36308325137791275,0
0.0,0.05886730888097394,0.056159550723594215,0.19392185238784368,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.08055757575757577,0.11607455654300157,0.08695652173913043,0.06208354130083515,0.27025064504247354,0.3527961553051391,0
0.0,0.11458101192903858,0.11399908800729594,0.24167872648335742,0.7297297297297298,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1711030303030303,0.2228903172299399,0.10837118754055808,0.04106811323701614,0.40705647957682123,0.5236261304627665,1
0.6666666666666666,0.1614646186449571,0.1349749202006384,0.2879884225759768,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.21932121212121214,0.07979246951270375,0.12913692407527583,0.03909051613436412,0.48874966646410023,0.585686973153821,0
0.0,0.10503609827476637,0.07751937984496124,0.2069464544138929,0.7297297297297298,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.12875151515151517,0.1729285678537468,0.0927968851395198,0.04513954533021349,0.38746005355245483,0.4557156710573391,1
0.0,0.06311416473595849,0.04279165766673867,0.1968162083936324,0.7297297297297298,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06950303030303032,0.10303359620210628,0.0882543802725503,0.0703048716679982,0.28305660749586714,0.3231054064445873,0
0.6666666666666666,0.0894783094990804,0.03743970048239614,0.18089725036179446,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0792969696969697,0.024730636962257,0.08111615833874107,0.05851834316146668,0.3526380162867411,0.3495573854445766,0
0.0,0.03746483729496271,0.1215110279117767,0.08393632416787264,0.7297297297297298,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.13423030303030303,0.17939185082971681,0.03763789746917586,0.015984844517317957,0.19631501495701986,0.46543201663350464,1
0.0,0.05689104922568411,0.0,0.053545586107091175,0.7297297297297298,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022690909090909095,0.04780970493397299,0.024010382868267358,0.03799213037740495,0.26410846340803085,0.14764806288036558,1
0.3333333333333333,0.16482846486672703,0.0,0.16931982633863962,0.7297297297297298,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.08492121212121213,0.050512272373040096,0.07592472420506165,0.05185159226889502,0.4938683010661129,0.3637405594588814,1
1.0,0.10499405019699423,0.0,0.10419681620839363,0.32432432432432434,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.05042424242424243,0.004983305568861847,0.09928617780661908,0.09818980450807059,0.3873709607692071,0.2635782492035208,1
0.0,0.19850897516219856,0.0,0.35600578871201155,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.10433939393939394,0.14412978043426972,0.15963659961064247,0.09453562179822377,0.5409825550052956,0.4080522061849865,1
0.6666666666666666,0.23862284135680512,0.04199966400268798,0.31982633863965265,0.5945945945945945,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.1698909090909091,0.0603549562560623,0.17326411421155094,0.06807387478048793,0.5891878586796016,0.5218847620843339,0
